StreamerDataID,policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
,966733,FL,PASCO COUNTY,0,276120,0,276120,276120,452205.87,0,13806,0,0,28.23279,-82.46333,Residential,Wood,1
,204312,FL,PASCO COUNTY,0,1024380,0,1024380,1024380,1463158.83,0,51219,0,0,28.200069,-82.505692,Residential,Masonry,3
,880414,FL,PASCO COUNTY,0,1968660,0,1968660,1968660,3244095.75,0,98433,0,0,28.200069,-82.505692,Commercial,Reinforced Masonry,3
,879548,FL,PASCO COUNTY,0,531900,0,531900,531900,621482.6,0,26595,0,0,28.200069,-82.505692,Residential,Masonry,3
,724899,FL,PASCO COUNTY,0,324720,0,324720,324720,514707.18,0,16236,0,0,28.200069,-82.505692,Residential,Wood,3
,434377,FL,PASCO COUNTY,0,1089434.12,0,0,1089434.12,1541802.02,0,0,0,0,28.3041,-82.50605,Residential,Masonry,3
,840146,FL,PASCO COUNTY,0,619130.39,0,0,619130.39,487125.6,0,0,0,0,28.31217,-82.55431,Residential,Masonry,1
,560286,FL,PASCO COUNTY,0,687947.78,0,0,687947.78,1158973.92,0,0,0,0,28.20185,-82.49166,Residential,Masonry,1
,790849,FL,PASCO COUNTY,0,0,0,232200,232200,303055.83,0,0,0,0,28.296448,-82.499763,Residential,Wood,1
,332864,FL,PASCO COUNTY,0,1920305.39,0,0,1920305.39,1343003.98,0,0,0,0,28.218821,-82.458267,Commercial,Reinforced Masonry,1
,674480,FL,PASCO COUNTY,0,8612066.39,0,0,8612066.39,11160000,0,0,0,0,28.21823,-82.45994,Commercial,Reinforced Masonry,1
,770768,FL,PASCO COUNTY,0,982085.09,0,0,982085.09,1096745.48,0,0,0,0,28.21823,-82.45994,Residential,Masonry,1
,864795,FL,PASCO COUNTY,0,1198145.39,0,0,1198145.39,1789847.09,0,0,0,0,28.235243,-82.459457,Residential,Masonry,1
,818826,FL,PASCO COUNTY,0,404570.39,0,0,404570.39,370198.09,0,0,0,0,28.19951,-82.43279,Residential,Masonry,1
,315038,FL,PASCO COUNTY,0,1039329.59,0,0,1039329.59,894945.92,0,0,0,0,28.19951,-82.43279,Residential,Masonry,1
,514381,FL,PASCO COUNTY,0,17370000,0,0,17370000,23940000,0,0,0,0,28.24025,-82.4382,Commercial,Reinforced Concrete,3
,342894,FL,PASCO COUNTY,770382,770382,770382,770382,770382,1263147.6,0,0,0,0,28.19256,-82.43354,Residential,Masonry,1
,720077,FL,PASCO COUNTY,220789.8,220789.8,0,0,220789.8,179088.13,0,0,0,0,28.223001,-82.430191,Residential,Wood,1
,155781,FL,PASCO COUNTY,423980.1,423980.1,0,0,423980.1,461398.89,0,0,0,0,28.250455,-82.495415,Residential,Masonry,3
,588497,FL,PASCO COUNTY,583517.7,583517.7,0,0,583517.7,524524.06,0,0,0,0,28.193575,-82.462936,Residential,Masonry,1
,357212,FL,PASCO COUNTY,327060.9,327060.9,0,0,327060.9,451948.45,0,0,0,0,28.20497,-82.43379,Residential,Wood,3
,370651,FL,PASCO COUNTY,135583.2,135583.2,0,0,135583.2,135044.93,0,0,0,0,28.23289,-82.42309,Residential,Wood,1
,640550,FL,PASCO COUNTY,122226.3,122226.3,0,0,122226.3,128887.63,0,0,0,0,28.2188,-82.4322,Residential,Wood,4
,216358,FL,PASCO COUNTY,0,11923.2,0,11923.2,11923.2,9633.95,0,0,0,0,28.23525,-82.42749,Residential,Wood,1
,802802,FL,PASCO COUNTY,0,924840,0,924840,924840,995364.6,0,46242,0,0,28.19682,-82.43796,Residential,Masonry,1
,791725,FL,PASCO COUNTY,0,1254510,0,1254510,1254510,1791615.91,0,62725.5,0,0,28.19682,-82.43796,Residential,Masonry,1
,862738,FL,PASCO COUNTY,0,666270,0,666270,666270,533074.63,0,33313.5,0,0,28.19682,-82.43796,Residential,Masonry,1
,210482,FL,PASCO COUNTY,0,136440,0,136440,136440,230736.14,0,6822,0,0,28.19682,-82.43796,Residential,Wood,1
,642790,FL,PASCO COUNTY,0,1185210,0,1185210,1185210,1564477.2,0,59260.5,0,0,28.23335,-82.42918,Residential,Masonry,1
,589450,FL,PASCO COUNTY,0,1929870,0,1929870,1929870,1645731.38,0,96493.5,0,0,28.23335,-82.42918,Commercial,Reinforced Masonry,1
,367833,FL,PASCO COUNTY,0,1807110,0,1807110,1807110,2693110.73,0,90355.5,0,0,28.23335,-82.42918,Commercial,Reinforced Masonry,1
,801835,FL,PASCO COUNTY,0,110070,0,110070,110070,127951.75,0,5503.5,0,0,28.23335,-82.42918,Residential,Wood,1
,623082,FL,PASCO COUNTY,0,480622.5,0,480622.5,480622.5,547188.72,0,0,0,0,28.23335,-82.42918,Residential,Masonry,1
,576399,FL,PASCO COUNTY,0,13860000,0,13860000,13860000,21060000,0,0,0,0,28.234005,-82.428009,Commercial,Reinforced Concrete,1
,416690,FL,PASCO COUNTY,0,283500,0,283500,283500,267453.9,0,14175,0,0,28.234005,-82.428009,Residential,Wood,1
,361269,FL,PASCO COUNTY,0,23328,0,23328,23328,25184.16,0,1166.4,0,0,28.234005,-82.428009,Residential,Wood,1
,291931,FL,PASCO COUNTY,0,2293740,0,2293740,2293740,3334859.41,0,114687,0,0,28.234005,-82.428009,Commercial,Reinforced Masonry,1
,662842,FL,PASCO COUNTY,0,2562660,0,2562660,2562660,2221487.95,0,128133,0,0,28.2188,-82.4322,Commercial,Reinforced Masonry,4
,730280,FL,PASCO COUNTY,0,1273860,0,1273860,1273860,1241486.12,0,63693,0,0,28.2188,-82.4322,Residential,Masonry,4
,831456,FL,PASCO COUNTY,0,136440,0,136440,136440,144152.68,0,6822,0,0,28.2188,-82.4322,Residential,Wood,4
,637098,FL,PASCO COUNTY,0,342315,0,342315,342315,569749.09,0,0,0,0,28.2188,-82.4322,Residential,Wood,4
,408125,FL,PASCO COUNTY,0,511477.79,0,0,511477.79,434321.36,0,0,0,0,28.20734,-82.39583,Residential,Masonry,1
,224383,FL,PASCO COUNTY,0,11340000,0,0,11340000,8644940.15,0,0,0,0,28.1908,-82.458229,Commercial,Reinforced Concrete,1
,973063,FL,PASCO COUNTY,0,56113.2,0,0,56113.2,55729.83,0,0,0,0,28.241503,-82.443512,Residential,Wood,3
,186953,FL,PASCO COUNTY,0,89781.11,0,0,89781.11,103932.86,0,0,0,0,28.241503,-82.443512,Residential,Wood,3
,347618,FL,PASCO COUNTY,0,67335.83,0,0,67335.83,66432.19,0,0,0,0,28.241503,-82.443512,Residential,Wood,3
,647938,FL,PASCO COUNTY,0,6172.45,0,0,6172.45,7922.76,0,0,0,0,28.241503,-82.443512,Residential,Wood,3
,170554,FL,PASCO COUNTY,0,213230.14,0,0,213230.14,244131.46,0,0,0,0,28.2188,-82.4322,Residential,Wood,3
,315598,FL,PASCO COUNTY,0,446773.26,0,0,446773.26,519350.69,0,0,0,0,28.2188,-82.4322,Residential,Masonry,3
,647528,FL,PASCO COUNTY,0,549011.5,0,0,549011.5,607558.09,0,0,0,0,28.2188,-82.4322,Residential,Masonry,3
,794236,FL,PASCO COUNTY,0,28056.6,0,0,28056.6,36982.33,0,0,0,0,28.284019,-82.488678,Residential,Wood,1
,504750,FL,PASCO COUNTY,0,22445.28,0,0,22445.28,28379.81,0,0,0,0,28.2188,-82.4322,Residential,Wood,4
,973677,FL,PASCO COUNTY,0,29330.37,0,0,29330.37,28767.11,0,0,0,0,28.284019,-82.488678,Residential,Wood,1
,314679,FL,PASCO COUNTY,0,6172.45,0,0,6172.45,10011.14,0,0,0,0,28.241503,-82.443512,Residential,Wood,3
,480929,FL,PINELLAS COUNTY,131253.3,131253.3,0,0,131253.3,207922.03,0,0,0,0,27.872395,-82.727985,Residential,Wood,4
,337877,FL,PASCO COUNTY,0,3975590.39,0,0,3975590.39,5223472.55,0,0,0,0,28.227568,-82.732071,Commercial,Reinforced Masonry,1
,488277,FL,PASCO COUNTY,0,2842490.39,0,0,2842490.39,3827504.26,0,0,0,0,28.223909,-82.722992,Commercial,Reinforced Masonry,1
,928068,FL,PASCO COUNTY,0,4722590.39,0,0,4722590.39,6163320.48,0,0,0,0,28.223963,-82.723,Commercial,Reinforced Masonry,1
,626347,FL,PASCO COUNTY,0,4169990.39,0,0,4169990.39,4824245.2,0,0,0,0,28.24998,-82.72068,Commercial,Reinforced Masonry,1
,879088,FL,PASCO COUNTY,0,1608590.39,0,0,1608590.39,2218170.54,0,0,0,0,28.223615,-82.722978,Residential,Masonry,1
,967883,FL,PASCO COUNTY,0,1474628.81,0,0,1474628.81,2264534.37,0,0,0,0,28.241684,-82.72995,Residential,Masonry,1
,567283,FL,PASCO COUNTY,0,633530.39,0,0,633530.39,854604.61,0,0,0,0,28.21974,-82.73357,Residential,Masonry,1
,596118,FL,PASCO COUNTY,0,374690.39,0,0,374690.39,524356.71,0,0,0,0,28.2542,-82.75764,Residential,Masonry,1
,502416,FL,PASCO COUNTY,114480,114480,114480,114480,114480,157861.51,0,0,0,0,28.25413,-82.71776,Residential,Wood,1
,637175,FL,PASCO COUNTY,0,1157707.39,0,0,1157707.39,831002.37,0,0,0,0,28.233511,-82.72937,Residential,Masonry,1
,397315,FL,PASCO COUNTY,4008091.5,4008091.5,4008091.5,4008091.5,4008091.5,3832376.77,0,0,0,0,28.247957,-82.727654,Commercial,Reinforced Masonry,1
,966829,FL,PASCO COUNTY,1198719,1198719,0,0,1198719,1047452.65,0,0,0,0,28.2361,-82.729,Residential,Masonry,4
,796376,FL,PASCO COUNTY,28530000,28530000,0,0,28530000,23400000,0,0,0,0,28.24945,-82.71873,Commercial,Reinforced Concrete,1
,472623,FL,PASCO COUNTY,0,669869.72,0,0,669869.72,558101.29,0,0,0,0,28.2102,-82.72314,Residential,Masonry,1
,490921,FL,PASCO COUNTY,0,258660,0,258660,258660,201134.02,0,0,0,0,28.25568,-82.71514,Residential,Wood,1
,556096,FL,PASCO COUNTY,0,108000000,0,108000000,108000000,135900000,0,0,0,0,28.25432,-82.71447,Commercial,Steel Frame,1
,479318,FL,PASCO COUNTY,0,58982.4,0,58982.4,58982.4,79558.29,0,0,0,0,28.21123,-82.71371,Residential,Wood,1
,884147,FL,PASCO COUNTY,0,221310,0,221310,221310,242909.86,0,11065.5,0,0,28.21123,-82.71371,Residential,Wood,1
,830483,FL,PASCO COUNTY,0,924660,0,924660,924660,792248.69,0,46233,0,0,28.2353,-82.716805,Residential,Masonry,1
,619465,FL,PASCO COUNTY,0,20851.2,0,20851.2,20851.2,21407.2,0,0,0,0,28.2396,-82.71834,Residential,Wood,1
,722711,FL,PASCO COUNTY,0,13478.4,0,13478.4,13478.4,20940.9,0,0,0,0,28.2396,-82.71834,Residential,Wood,1
,808821,FL,PASCO COUNTY,0,2525400,0,2525400,2525400,3978477.28,0,126270,0,0,28.23051,-82.72134,Commercial,Reinforced Masonry,1
,780167,FL,PASCO COUNTY,0,135000,0,135000,135000,243000,0,6750,0,0,28.23051,-82.72134,Residential,Wood,1
,548200,FL,PASCO COUNTY,0,569520,0,569520,569520,869725.38,0,28476,0,0,28.22226,-82.72736,Residential,Masonry,1
,180326,FL,PASCO COUNTY,0,1222380,0,1222380,1222380,929937.81,0,61119,0,0,28.22226,-82.72736,Residential,Masonry,1
,885646,FL,PASCO COUNTY,0,383940,0,383940,383940,451513.44,0,19197,0,0,28.22226,-82.72736,Residential,Masonry,1
,383924,FL,PASCO COUNTY,0,11520,0,11520,11520,9752.42,0,576,0,0,28.22226,-82.72736,Residential,Wood,1
,346593,FL,PASCO COUNTY,0,143640,0,143640,143640,147579.33,0,7182,0,0,28.22226,-82.72736,Residential,Wood,1
,518307,FL,PASCO COUNTY,0,686070,0,686070,686070,584531.64,0,34303.5,0,0,28.25653,-82.71689,Residential,Masonry,1
,174360,FL,PASCO COUNTY,0,203760,0,203760,203760,182254.35,0,10188,0,0,28.25653,-82.71689,Residential,Wood,1
,841977,FL,PASCO COUNTY,0,203760,0,203760,203760,211808.52,0,10188,0,0,28.25653,-82.71689,Residential,Wood,1
,557862,FL,PASCO COUNTY,0,86130,0,86130,86130,131225.86,0,4306.5,0,0,28.25653,-82.71689,Residential,Wood,1
,941960,FL,PASCO COUNTY,0,85708.8,0,85708.8,85708.8,74126.46,0,0,0,0,28.25653,-82.71689,Residential,Wood,1
,874160,FL,PASCO COUNTY,0,179010,0,179010,179010,273251.6,0,8950.5,0,0,28.25653,-82.71689,Residential,Wood,1
,707619,FL,PASCO COUNTY,0,367020,0,367020,367020,428369.6,0,18351,0,0,28.25653,-82.71689,Residential,Masonry,1
,382812,FL,PASCO COUNTY,0,957420,0,957420,957420,816723.3,0,47871,0,0,28.2361,-82.729,Residential,Masonry,3
,246322,FL,PASCO COUNTY,0,66509.1,0,66509.1,66509.1,86281.99,0,0,0,0,28.2361,-82.729,Residential,Wood,3
,775534,FL,PASCO COUNTY,0,4414813.09,0,0,4414813.09,4406557.39,0,0,0,0,28.216484,-82.737785,Commercial,Reinforced Masonry,1
,216597,FL,PASCO COUNTY,0,2048040.66,0,0,2048040.66,3563648.09,0,0,0,0,28.22231,-82.71317,Commercial,Reinforced Masonry,1
,591508,FL,PASCO COUNTY,210772.8,210772.8,210772.8,210772.8,210772.8,249190.78,0,0,0,0,28.22231,-82.71317,Residential,Wood,1
,533507,FL,PASCO COUNTY,0,677985.84,0,0,677985.84,524693.24,0,0,0,0,28.22231,-82.71317,Residential,Masonry,1
,496393,FL,PASCO COUNTY,1875420,1875420,1875420,1875420,1875420,2066469.04,0,93771,0,0,28.248125,-82.727655,Commercial,Reinforced Masonry,1
,666611,FL,PASCO COUNTY,0,50536.8,0,50536.8,50536.8,65247.05,0,0,0,0,28.240267,-82.7276,Residential,Wood,1
,209985,FL,PASCO COUNTY,0,49500,0,49500,49500,58189.18,0,990,0,0,28.23524,-82.73549,Residential,Wood,1
,398153,FL,PASCO COUNTY,0,67500,0,67500,67500,114229.44,0,1350,0,0,28.234972,-82.735298,Residential,Wood,1
,594074,FL,PASCO COUNTY,0,67500,0,67500,67500,93552.84,0,1350,0,0,28.234961,-82.735268,Residential,Wood,1
,604411,FL,PASCO COUNTY,0,0,0,244800,244800,249471.27,0,0,0,0,28.2361,-82.729,Residential,Wood,1
,273141,FL,PASCO COUNTY,0,396900,0,396900,396900,474922.6,0,39690,0,0,28.24014,-82.71987,Residential,Masonry,1
,420607,FL,PASCO COUNTY,0,4908350.39,0,0,4908350.39,7299109.69,0,0,0,0,28.26193,-82.68148,Commercial,Reinforced Masonry,1
,533272,FL,PASCO COUNTY,0,509677.43,0,0,509677.43,698102.11,0,0,0,0,28.270018,-82.707367,Residential,Masonry,1
,576520,FL,PASCO COUNTY,0,565238.39,0,0,565238.39,728343.57,0,0,0,0,28.270018,-82.707367,Residential,Masonry,1
,701808,FL,PASCO COUNTY,0,1220428.49,0,0,1220428.49,990782.9,0,0,0,0,28.2589,-82.68566,Residential,Masonry,1
,824969,FL,PASCO COUNTY,815310,815310,815310,815310,815310,919253.87,0,0,0,0,28.22016,-82.70575,Residential,Masonry,1
,658470,FL,PASCO COUNTY,220410,220410,220410,220410,220410,182613.21,0,0,0,0,28.2252,-82.70929,Residential,Wood,1
,475399,FL,PASCO COUNTY,0,950616.36,0,0,950616.36,763725.18,0,0,0,0,28.258699,-82.705963,Residential,Masonry,1
,528439,FL,PASCO COUNTY,0,1224074.75,0,0,1224074.75,2029883.16,0,0,0,0,28.217197,-82.695557,Residential,Masonry,1
,866270,FL,PASCO COUNTY,550231.2,550231.2,0,0,550231.2,622971.76,0,0,0,0,28.216959,-82.685783,Residential,Masonry,3
,447639,FL,PASCO COUNTY,529371.9,529371.9,0,0,529371.9,834395.99,0,0,0,0,28.25719,-82.67681,Residential,Masonry,1
,854500,FL,PASCO COUNTY,0,303014.49,0,0,303014.49,499773.92,0,0,0,0,28.267714,-82.696274,Residential,Wood,1
,519895,FL,PASCO COUNTY,0,372852.92,0,0,372852.92,450895.51,0,0,0,0,28.2675,-82.696152,Residential,Masonry,3
,489611,FL,PASCO COUNTY,0,527178.6,0,0,527178.6,568029.66,0,0,0,0,28.267702,-82.696327,Residential,Masonry,1
,562391,FL,PASCO COUNTY,0,467606.36,0,0,467606.36,353510.41,0,0,0,0,28.267494,-82.696678,Residential,Masonry,1
,599304,FL,PASCO COUNTY,0,878551.4,0,0,878551.4,1262781.46,0,0,0,0,28.265652,-82.696404,Residential,Masonry,1
,917028,FL,PASCO COUNTY,0,530317.42,0,0,530317.42,662884.04,0,0,0,0,28.265594,-82.696205,Residential,Masonry,1
,175100,FL,PASCO COUNTY,0,628740.91,0,0,628740.91,826142.92,0,0,0,0,28.264767,-82.694092,Residential,Masonry,1
,740189,FL,PASCO COUNTY,0,697567.02,0,0,697567.02,678078.39,0,0,0,0,28.264992,-82.693939,Residential,Masonry,1
,659966,FL,PASCO COUNTY,0,527178.6,0,0,527178.6,734636.02,0,0,0,0,28.265005,-82.693832,Residential,Masonry,1
,416781,FL,PASCO COUNTY,0,303014.49,0,0,303014.49,271584.01,0,0,0,0,28.265062,-82.692833,Residential,Wood,1
,510878,FL,PASCO COUNTY,0,487916.31,0,0,487916.31,416485.36,0,0,0,0,28.266012,-82.693024,Residential,Masonry,1
,217855,FL,PASCO COUNTY,0,697567.02,0,0,697567.02,627043,0,0,0,0,28.266581,-82.694267,Residential,Masonry,1
,759470,FL,PASCO COUNTY,0,659124.05,0,0,659124.05,713114.21,0,0,0,0,28.267881,-82.693077,Residential,Masonry,1
,999970,FL,PASCO COUNTY,0,530317.42,0,0,530317.42,669759.08,0,0,0,0,28.267729,-82.692047,Residential,Masonry,1
,220489,FL,PASCO COUNTY,0,625602.08,0,0,625602.08,904307.81,0,0,0,0,28.268499,-82.695496,Residential,Masonry,1
,833518,FL,PASCO COUNTY,0,659124.05,0,0,659124.05,871421.31,0,0,0,0,28.269402,-82.694618,Residential,Masonry,1
,969707,FL,PASCO COUNTY,0,856051.4,0,0,856051.4,1498987.09,0,0,0,0,28.269344,-82.693291,Residential,Masonry,1
,574583,FL,PASCO COUNTY,0,659124.05,0,0,659124.05,895187.35,0,0,0,0,28.269434,-82.69236,Residential,Masonry,1
,570314,FL,PASCO COUNTY,0,14760,0,14760,14760,23449.65,0,738,0,0,28.2442,-82.6965,Residential,Wood,3
,953565,FL,PASCO COUNTY,0,9270,0,9270,9270,14634.73,0,463.5,0,0,28.268635,-82.693435,Residential,Wood,3
,222029,FL,PASCO COUNTY,0,11070,0,11070,11070,9421.43,0,553.5,0,0,28.2442,-82.6965,Residential,Wood,3
,700298,FL,PASCO COUNTY,0,9270,0,9270,9270,13447.93,0,463.5,0,0,28.268755,-82.695555,Residential,Wood,3
,554890,FL,PASCO COUNTY,0,26280,0,26280,26280,27530.93,0,1314,0,0,28.26787,-82.695255,Residential,Wood,3
,211877,FL,PASCO COUNTY,0,119880,0,119880,119880,172437.79,0,5994,0,0,28.26654,-82.693245,Residential,Wood,3
,311545,FL,PASCO COUNTY,0,379665,0,379665,379665,571169.54,0,0,0,0,28.24931,-82.69655,Residential,Masonry,1
,302787,FL,PASCO COUNTY,1027585.8,1027585.8,1027585.8,1027585.8,1027585.8,1335347.75,0,0,0,0,28.217184,-82.688972,Residential,Masonry,1
,921435,FL,PASCO COUNTY,1049592.6,1049592.6,1049592.6,1049592.6,1049592.6,1234446.85,0,0,0,0,28.217173,-82.69693,Residential,Masonry,1
,389373,FL,PASCO COUNTY,0,1533839.4,0,1533839.4,1533839.4,2532528.37,0,0,0,0,28.22438,-82.711586,Residential,Masonry,1
,658877,FL,PASCO COUNTY,0,2069550,0,2069550,2069550,3128166.22,0,103477.5,0,0,28.276539,-82.676048,Commercial,Reinforced Masonry,3
,969427,FL,PASCO COUNTY,0,4150688.92,0,0,4150688.92,6526875.32,0,0,0,0,28.25968,-82.68556,Commercial,Reinforced Masonry,1
,584964,FL,PASCO COUNTY,0,579609,0,579609,579609,722975.29,0,0,0,0,28.24972,-82.711075,Residential,Masonry,1
,650782,FL,PASCO COUNTY,0,328941,0,328941,328941,459417.42,0,0,0,0,28.25805,-82.71161,Residential,Wood,1
,181985,FL,PASCO COUNTY,0,2027989.29,0,0,2027989.29,2171733.17,0,0,0,0,28.25298,-82.7143,Commercial,Reinforced Masonry,1
,707211,FL,PASCO COUNTY,0,441137.7,0,441137.7,441137.7,378849.06,0,0,0,0,28.25432,-82.71447,Residential,Masonry,1
,762290,FL,PASCO COUNTY,0,20736,0,20736,20736,16572.21,0,1036.8,0,0,28.27327,-82.690491,Residential,Wood,1
,838506,FL,PASCO COUNTY,0,391725,0,391725,391725,566481.36,0,0,0,0,28.273273,-82.690758,Residential,Masonry,1
,779321,FL,PASCO COUNTY,0,136440,0,136440,136440,154894.87,0,6822,0,0,28.273273,-82.690758,Residential,Wood,1
,743630,FL,PASCO COUNTY,0,2543580,0,2543580,2543580,2467781.32,0,127179,0,0,28.238871,-82.690353,Commercial,Reinforced Masonry,1
,371289,FL,PASCO COUNTY,0,1178010,0,1178010,1178010,1071009,0,58900.5,0,0,28.238871,-82.690353,Residential,Masonry,1
,437709,FL,PASCO COUNTY,0,359482.5,0,359482.5,359482.5,610030.3,0,0,0,0,28.238871,-82.690353,Residential,Wood,1
,233807,FL,PASCO COUNTY,0,152550,0,152550,152550,154352.53,0,7627.5,0,0,28.238871,-82.690353,Residential,Wood,1
,517554,FL,PASCO COUNTY,0,451260,0,451260,451260,652381.17,0,22563,0,0,28.23291,-82.67107,Residential,Masonry,3
,237014,FL,PASCO COUNTY,0,565560,0,565560,565560,444584.45,0,28278,0,0,28.23291,-82.67107,Residential,Masonry,3
,201596,FL,PASCO COUNTY,0,1202130,0,1202130,1202130,1475907.89,0,60106.5,0,0,28.23291,-82.67107,Residential,Masonry,3
,830462,FL,PASCO COUNTY,0,27648,0,27648,27648,39133.64,0,1382.4,0,0,28.23291,-82.67107,Residential,Wood,3
,532914,FL,PASCO COUNTY,0,9472.5,0,9472.5,9472.5,12217.71,0,0,0,0,28.23291,-82.67107,Residential,Wood,3
,270901,FL,PASCO COUNTY,0,1309050,0,1309050,1309050,1493131.23,0,65452.5,0,0,28.271328,-82.690826,Residential,Masonry,1
,255318,FL,PASCO COUNTY,0,1476990,0,1476990,1476990,2098285.84,0,73849.5,0,0,28.271328,-82.690826,Residential,Masonry,1
,860505,FL,PASCO COUNTY,0,740610,0,740610,740610,606912.12,0,37030.5,0,0,28.271328,-82.690826,Residential,Masonry,1
,970352,FL,PASCO COUNTY,0,84330,0,84330,84330,116925.91,0,4216.5,0,0,28.271328,-82.690826,Residential,Wood,1
,113048,FL,PASCO COUNTY,0,2839410,0,2839410,2839410,3244755.65,0,141970.5,0,0,28.271328,-82.690826,Commercial,Reinforced Masonry,1
,553231,FL,PASCO COUNTY,0,614902.5,0,614902.5,614902.5,550368.48,0,0,0,0,28.271328,-82.690826,Residential,Masonry,1
,347955,FL,PASCO COUNTY,0,791370,0,791370,791370,1179258.42,0,39568.5,0,0,28.24429,-82.70831,Residential,Masonry,1
,996105,FL,PASCO COUNTY,0,5875.2,0,5875.2,5875.2,7602.79,0,0,0,0,28.273279,-82.687973,Residential,Wood,1
,607739,FL,PASCO COUNTY,0,143550,0,143550,143550,125658.93,0,7177.5,0,0,28.273279,-82.687973,Residential,Wood,1
,711666,FL,PASCO COUNTY,0,674200.8,0,674200.8,674200.8,579812.69,0,0,0,0,28.273279,-82.687973,Residential,Masonry,1
,947071,FL,PASCO COUNTY,0,19051.2,0,19051.2,19051.2,31713.39,0,0,0,0,28.273279,-82.687973,Residential,Wood,1
,523403,FL,PASCO COUNTY,0,22226.4,0,22226.4,22226.4,28414.23,0,0,0,0,28.273279,-82.687973,Residential,Wood,1
,695252,FL,PASCO COUNTY,0,2417557.5,0,2417557.5,2417557.5,2785026.24,0,0,0,0,28.273279,-82.687973,Commercial,Reinforced Masonry,1
,191692,FL,PASCO COUNTY,0,7064100,0,7064100,7064100,10800000,0,353205,0,0,28.2228,-82.70046,Commercial,Reinforced Masonry,1
,903320,FL,PASCO COUNTY,0,3982500,0,3982500,3982500,4509026.33,0,199125,0,0,28.2228,-82.70046,Commercial,Reinforced Masonry,1
,673270,FL,PASCO COUNTY,0,263620.91,0,0,263620.91,328442.13,0,0,0,0,28.24742,-82.70608,Residential,Wood,1
,652788,FL,PASCO COUNTY,0,263620.91,0,0,263620.91,361898.79,0,0,0,0,28.24712,-82.706703,Residential,Wood,1
,528558,FL,PASCO COUNTY,0,263620.91,0,0,263620.91,350273.11,0,0,0,0,28.247387,-82.706734,Residential,Wood,1
,253792,FL,PASCO COUNTY,0,236689.95,0,0,236689.95,403734.35,0,0,0,0,28.247303,-82.705612,Residential,Wood,1
,599504,FL,PASCO COUNTY,0,263620.91,0,0,263620.91,398993.42,0,0,0,0,28.247528,-82.705643,Residential,Wood,1
,557086,FL,PASCO COUNTY,0,119372.97,0,0,119372.97,161989.12,0,0,0,0,28.247509,-82.705673,Residential,Wood,1
,664803,FL,PASCO COUNTY,0,275469.78,0,0,275469.78,268638.13,0,0,0,0,28.25745,-82.7047,Residential,Wood,1
,222173,FL,PASCO COUNTY,0,355414.25,0,0,355414.25,649046.12,0,0,0,0,28.257168,-82.704926,Residential,Wood,1
,393248,FL,PASCO COUNTY,0,160102.17,0,0,160102.17,261863.11,0,0,0,0,28.257332,-82.70491,Residential,Wood,1
,473348,FL,PASCO COUNTY,0,355414.25,0,0,355414.25,299733.63,0,0,0,0,28.257679,-82.704697,Residential,Wood,1
,818848,FL,PASCO COUNTY,0,275469.78,0,0,275469.78,378283.09,0,0,0,0,28.257414,-82.704185,Residential,Wood,1
,756608,FL,PASCO COUNTY,0,123037.16,0,0,123037.16,95762.28,0,0,0,0,28.257626,-82.704926,Residential,Wood,3
,282127,FL,PASCO COUNTY,0,5420511.59,0,0,5420511.59,3953244.15,0,0,0,0,28.26664,-82.670242,Commercial,Reinforced Masonry,3
,689146,FL,PASCO COUNTY,0,2611283.99,0,0,2611283.99,2633271,0,0,0,0,28.266644,-82.669632,Commercial,Reinforced Masonry,3
,140039,FL,PASCO COUNTY,0,3051399.29,0,0,3051399.29,3341013.69,0,0,0,0,28.266644,-82.668915,Commercial,Reinforced Masonry,3
,395906,FL,PASCO COUNTY,0,267590.39,0,0,267590.39,418150.65,0,0,0,0,28.26573,-82.674484,Residential,Wood,1
,781693,FL,PASCO COUNTY,0,1748848.01,0,0,1748848.01,2099610.95,0,0,0,0,28.27079,-82.63619,Residential,Masonry,1
,823484,FL,PASCO COUNTY,0,6300175.19,0,0,6300175.19,9990000,0,0,0,0,28.29865,-82.67257,Commercial,Reinforced Masonry,1
,373115,FL,PASCO COUNTY,0,848778.89,0,0,848778.89,952289.17,0,0,0,0,28.26664,-82.669281,Residential,Masonry,3
,616158,FL,PASCO COUNTY,0,3953840.99,0,0,3953840.99,4559379.64,0,0,0,0,28.275171,-82.674416,Commercial,Reinforced Masonry,1
,451309,FL,PASCO COUNTY,0,4189975.2,0,4189975.2,4189975.2,5039098.81,0,0,0,0,28.27571,-82.64633,Commercial,Reinforced Masonry,1
,873182,FL,PASCO COUNTY,0,4372840.8,0,4372840.8,4372840.8,4685988.68,0,0,0,0,28.27571,-82.64633,Commercial,Reinforced Masonry,1
,686394,FL,PASCO COUNTY,0,5970632.4,0,5970632.4,5970632.4,6484912.82,0,0,0,0,28.27571,-82.64633,Commercial,Reinforced Masonry,1
,395853,FL,PASCO COUNTY,0,15030000,0,15030000,15030000,12690000,0,0,0,0,28.27571,-82.64633,Commercial,Reinforced Concrete,1
